day,month,year,Temperature,rh,ws,rain,ffmc,dmc,dc,isi,bui,fwi,label
0.0,0.0,0.0,0.3500000000000001,0.5217391304347826,0.5217391304347825,0.0,0.5504451038575667,0.04141104294478527,0.003278688524590158,0.06842105263157895,0.0343796711509716,0.01607717041800643,0.0
0.03333333333333333,0.0,0.0,0.3500000000000001,0.5797101449275363,0.3043478260869565,0.07738095238095238,0.5311572700296736,0.05214723926380368,0.003278688524590158,0.05263157894736842,0.041853512705530636,0.012861736334405145,0.0
0.06666666666666668,0.0,0.0,0.19999999999999996,0.8840579710144927,0.6956521739130435,0.7797619047619047,0.2744807121661721,0.027607361963190184,0.0009367681498829022,0.015789473684210523,0.023916292974588936,0.003215434083601286,0.0
0.1,0.0,0.0,0.1499999999999999,0.9855072463768115,0.3043478260869565,0.1488095238095238,0.0,0.009202453987730062,0.0,0.0,0.00896860986547085,0.0,0.0
0.13333333333333333,0.0,0.0,0.25,0.8115942028985508,0.43478260869565216,0.0,0.5370919881305637,0.0352760736196319,0.034192037470725994,0.0631578947368421,0.041853512705530636,0.01607717041800643,0.0
0.16666666666666669,0.0,0.0,0.44999999999999996,0.6666666666666666,0.3478260869565218,0.0,0.8011869436201778,0.07822085889570553,0.07166276346604215,0.1631578947368421,0.0881913303437967,0.08038585209003216,1.0
0.2,0.0,0.0,0.55,0.4782608695652174,0.3043478260869565,0.0,0.884272997032641,0.14110429447852763,0.11053864168618266,0.3368421052631579,0.14648729446935724,0.2315112540192926,1.0
0.23333333333333334,0.0,0.0,0.3999999999999999,0.7536231884057971,0.391304347826087,0.0,0.86053412462908,0.17484662576687116,0.14707259953161592,0.29473684210526313,0.18535127055306427,0.22829581993569129,1.0
0.26666666666666666,0.0,0.0,0.1499999999999999,0.9710144927536233,0.3043478260869565,0.011904761904761904,0.3605341246290801,0.11042944785276075,0.14941451990632318,0.021052631578947368,0.14050822122571,0.009646302250803858,0.0
0.3,0.0,0.0,0.30000000000000004,0.8405797101449275,0.2608695652173913,0.0,0.6617210682492581,0.13496932515337423,0.18454332552693206,0.06842105263157895,0.17189835575485798,0.028938906752411574,0.0
0.3333333333333333,0.0,0.0,0.44999999999999996,0.6376811594202898,0.3478260869565218,0.0,0.8293768545994064,0.18098159509202455,0.22201405152224823,0.21052631578947367,0.21973094170403587,0.180064308681672,1.0
0.3666666666666667,0.0,0.0,0.19999999999999996,0.8695652173913044,0.5652173913043479,0.0,0.8219584569732937,0.200920245398773,0.25526932084309134,0.2526315789473684,0.24813153961136022,0.22829581993569129,1.0
0.4,0.0,0.0,0.25,0.9130434782608696,0.6521739130434783,0.07142857142857142,0.3175074183976261,0.09202453987730062,0.047306791569086654,0.02631578947368421,0.08370702541106129,0.006430868167202572,0.0
0.43333333333333335,0.0,0.0,0.3999999999999999,0.826086956521739,0.6086956521739131,0.02976190476190476,0.4510385756676557,0.05981595092024539,0.004215456674473067,0.05263157894736842,0.04932735426008969,0.012861736334405145,0.0
0.4666666666666667,0.0,0.0,0.30000000000000004,0.855072463768116,0.47826086956521735,0.1845238095238095,0.3086053412462907,0.0352760736196319,0.0023419203747072556,0.021052631578947368,0.02840059790732436,0.003215434083601286,0.0
0.5,0.0,0.0,0.3500000000000001,0.9855072463768115,0.3043478260869565,0.041666666666666664,0.1112759643916914,0.015337423312883436,0.003278688524590158,0.0,0.016442451420029897,0.0,0.0
0.5333333333333333,0.0,0.0,0.3999999999999999,0.9855072463768115,0.43478260869565216,0.03571428571428571,0.12908011869436198,0.006134969325153375,0.004215456674473067,0.0,0.007473841554559043,0.0,0.0
0.5666666666666667,0.0,0.0,0.44999999999999996,0.826086956521739,0.3478260869565218,0.017857142857142856,0.4198813056379821,0.01840490797546012,0.005152224824355969,0.03684210526315789,0.01943198804185351,0.006430868167202572,0.0
0.6,0.0,0.0,0.44999999999999996,0.49275362318840576,0.43478260869565216,0.005952380952380952,0.7611275964391692,0.05828220858895706,0.04262295081967213,0.13157894736842105,0.06278026905829595,0.045016077170418,0.0
0.6333333333333333,0.0,0.0,0.3999999999999999,0.855072463768116,0.43478260869565216,0.023809523809523808,0.4629080118694361,0.04141104294478527,0.09461358313817331,0.04736842105263158,0.05979073243647233,0.012861736334405145,0.0
0.6666666666666666,0.0,0.0,0.3999999999999999,0.826086956521739,0.3478260869565218,0.0,0.7774480712166171,0.08588957055214724,0.11569086651053864,0.1368421052631579,0.10911808669656203,0.0707395498392283,1.0
0.7,0.0,0.0,0.44999999999999996,0.6666666666666666,0.47826086956521735,0.005952380952380952,0.7492581602373886,0.09662576687116566,0.15269320843091336,0.1263157894736842,0.12855007473841554,0.07395498392282956,0.0
0.7333333333333333,0.0,0.0,0.5,0.5942028985507246,0.5217391304347825,0.005952380952380952,0.7833827893175075,0.11503067484662577,0.19110070257611242,0.17368421052631577,0.1554559043348281,0.12218649517684886,1.0
0.7666666666666667,0.0,0.0,0.5,0.6521739130434783,0.47826086956521735,0.0,0.8501483679525222,0.16104294478527606,0.22903981264637002,0.29473684210526313,0.20627802690582958,0.24115755627009644,1.0
0.8,0.0,0.0,0.44999999999999996,0.6231884057971014,0.391304347826087,0.0,0.8620178041543026,0.20705521472392638,0.26651053864168617,0.3,0.25710014947683113,0.27009646302250806,1.0
0.8333333333333334,0.0,0.0,0.44999999999999996,0.6231884057971014,0.5217391304347825,0.0,0.8635014836795251,0.2622699386503068,0.3039812646370023,0.3526315789473684,0.30642750373692074,0.3408360128617363,1.0
0.8666666666666667,0.0,0.0,0.6000000000000001,0.46376811594202894,0.5217391304347825,0.0,0.8961424332344213,0.32055214723926384,0.3437939110070257,0.4842105263157894,0.36920777279521677,0.4823151125401929,1.0
0.9,0.0,0.0,0.5,0.49275362318840576,0.3478260869565218,0.0,0.8976261127596438,0.3803680981595092,0.38220140515222484,0.39999999999999997,0.42750373692077726,0.44694533762057875,1.0
0.9333333333333333,0.0,0.0,0.5,0.37681159420289856,0.3043478260869565,0.017857142857142856,0.7611275964391692,0.2714723926380368,0.3629976580796253,0.11578947368421053,0.3393124065769806,0.12540192926045016,0.0
0.9666666666666667,0.0,0.0,0.55,0.42028985507246375,0.3478260869565218,0.0,0.8916913946587536,0.34049079754601225,0.40234192037470723,0.37894736842105264,0.40657698056801195,0.4147909967845659,1.0
0.0,0.33333333333333304,0.0,0.3500000000000001,0.6811594202898551,0.5652173913043479,0.05952380952380952,0.46439169139465863,0.027607361963190184,0.007962529274004683,0.05789473684210526,0.02690582959641255,0.012861736334405145,0.0
0.03333333333333333,0.33333333333333304,0.0,0.25,0.7826086956521738,0.5652173913043479,0.07142857142857142,0.4020771513353115,0.026073619631901836,0.00655737704918033,0.042105263157894736,0.02541106128550074,0.009646302250803858,0.0
0.06666666666666668,0.33333333333333304,0.0,0.5,0.7971014492753623,0.6086956521739131,0.041666666666666664,0.5118694362017804,0.029141104294478526,0.01077283372365339,0.06842105263157895,0.02840059790732436,0.01607717041800643,0.0
0.1,0.33333333333333304,0.0,0.55,0.826086956521739,0.47826086956521735,0.0,0.764094955489614,0.05981595092024539,0.05433255269320843,0.14210526315789473,0.0687593423019432,0.05466237942122186,0.0
0.13333333333333333,0.33333333333333304,0.0,0.55,0.6521739130434783,0.3478260869565218,0.0,0.8501483679525222,0.1058282208588957,0.09836065573770492,0.2526315789473684,0.11958146487294469,0.15755627009646303,1.0
0.16666666666666669,0.33333333333333304,0.0,0.5,0.6086956521739131,0.3478260869565218,0.0,0.8664688427299702,0.15644171779141106,0.14098360655737704,0.29473684210526313,0.17040358744394618,0.21864951768488744,1.0
0.2,0.33333333333333304,0.0,0.6499999999999999,0.6231884057971014,0.5217391304347825,0.011904761904761904,0.7626112759643916,0.13803680981595093,0.1569086651053864,0.14736842105263157,0.16442451420029894,0.10289389067524116,0.0
0.23333333333333334,0.33333333333333304,0.0,0.55,0.6811594202898551,0.5652173913043479,0.0,0.8456973293768545,0.18098159509202455,0.2009367681498829,0.3157894736842105,0.21375186846038863,0.2572347266881029,1.0
0.26666666666666666,0.33333333333333304,0.0,0.5,0.6811594202898551,0.3478260869565218,0.08333333333333333,0.5637982195845695,0.10736196319018405,0.01077283372365339,0.05789473684210526,0.09417040358744394,0.019292604501607715,0.0
0.3,0.33333333333333304,0.0,0.55,0.6956521739130435,0.3043478260869565,0.041666666666666664,0.5637982195845695,0.08128834355828221,0.011241217798594848,0.05789473684210526,0.070254110612855,0.01607717041800643,0.0
0.3333333333333333,0.33333333333333304,0.0,0.55,0.7971014492753623,0.3478260869565218,0.0,0.7789317507418395,0.11349693251533742,0.05526932084309133,0.1368421052631579,0.1046337817638266,0.0707395498392283,0.0
0.3666666666666667,0.33333333333333304,0.0,0.44999999999999996,0.7826086956521738,0.3043478260869565,0.005952380952380952,0.6899109792284864,0.11042944785276075,0.097423887587822,0.07894736842105263,0.12107623318385649,0.028938906752411574,0.0
0.4,0.33333333333333304,0.0,0.6000000000000001,0.8695652173913044,0.391304347826087,0.0,0.7893175074183975,0.13803680981595093,0.14192037470725996,0.15789473684210525,0.1584454409566517,0.10932475884244372,0.0
0.43333333333333335,0.33333333333333304,0.0,0.6000000000000001,0.5797101449275363,0.3043478260869565,0.03571428571428571,0.6721068249258161,0.1088957055214724,0.0749414519906323,0.07368421052631578,0.10911808669656203,0.02572347266881029,0.0
0.4666666666666667,0.33333333333333304,0.0,0.3999999999999999,0.855072463768116,0.5652173913043479,0.023809523809523808,0.4762611275964391,0.06901840490797546,0.047306791569086654,0.05789473684210526,0.07174887892376682,0.01607717041800643,0.0
0.5,0.33333333333333304,0.0,0.30000000000000004,0.7971014492753623,0.6521739130434783,0.0,0.6528189910979226,0.09662576687116566,0.08711943793911006,0.03684210526315789,0.10762331838565023,0.012861736334405145,0.0
0.5333333333333333,0.33333333333333304,0.0,0.3500000000000001,0.7101449275362319,0.3478260869565218,0.0,0.8041543026706229,0.1334355828220859,0.12740046838407496,0.16842105263157894,0.14947683109118085,0.1157556270096463,1.0
0.5666666666666667,0.33333333333333304,0.0,0.44999999999999996,0.6811594202898551,0.3478260869565218,0.0,0.8427299703264094,0.17484662576687116,0.16955503512880563,0.2421052631578947,0.1958146487294469,0.19292604501607716,1.0
0.6,0.33333333333333304,0.0,0.6499999999999999,0.5507246376811594,0.47826086956521735,0.0,0.8827893175074183,0.17331288343558282,0.21498829039812645,0.4052631578947368,0.25560538116591924,0.3504823151125402,1.0
0.6333333333333333,0.33333333333333304,0.0,0.55,0.6376811594202898,0.391304347826087,0.005952380952380952,0.7833827893175075,0.17791411042944788,0.2585480093676815,0.14736842105263157,0.23019431988041852,0.12861736334405144,1.0
0.6666666666666666,0.33333333333333304,0.0,0.55,0.7101449275362319,0.47826086956521735,0.0,0.8427299703264094,0.27300613496932513,0.30257611241217797,0.2736842105263158,0.31838565022421517,0.2829581993569132,1.0
0.7,0.33333333333333304,0.0,0.30000000000000004,0.8405797101449275,0.5217391304347825,0.005952380952380952,0.6646884272997032,0.24079754601226994,0.34192037470726,0.09473684210526316,0.3079222720478325,0.090032154340836,0.0
0.7333333333333333,0.33333333333333304,0.0,0.25,0.6521739130434783,0.6956521739130435,0.023809523809523808,0.5875370919881305,0.15030674846625766,0.30163934426229505,0.09473684210526316,0.21375186846038863,0.06752411575562701,0.0
0.7666666666666667,0.33333333333333304,0.0,0.30000000000000004,0.826086956521739,0.43478260869565216,0.005952380952380952,0.6142433234421364,0.13650306748466257,0.3409836065573771,0.07368421052631578,0.20328849028400595,0.04180064308681672,0.0
0.8,0.33333333333333304,0.0,0.44999999999999996,0.6376811594202898,0.5217391304347825,0.0,0.8264094955489613,0.18098159509202455,0.38313817330210775,0.2526315789473684,0.2600896860986547,0.23472668810289388,1.0
0.8333333333333334,0.33333333333333304,0.0,0.7,0.46376811594202894,0.5652173913043479,0.0,0.8991097922848664,0.2515337423312884,0.42950819672131146,0.5263157894736842,0.34080717488789236,0.49196141479099675,1.0
0.8666666666666667,0.33333333333333304,0.0,0.7,0.3913043478260869,0.3043478260869565,0.0,0.9154302670623143,0.32975460122699385,0.47587822014051523,0.4578947368421052,0.4230194319880418,0.49196141479099675,1.0
0.9,0.33333333333333304,0.0,0.55,0.7971014492753623,0.391304347826087,0.0,0.8590504451038575,0.3634969325153374,0.5194379391100703,0.29473684210526313,0.46337817638266066,0.3633440514469453,1.0
0.9333333333333333,0.33333333333333304,0.0,0.5,0.7536231884057971,0.391304347826087,0.0,0.86053412462908,0.3987730061349693,0.5625292740046839,0.29473684210526313,0.5067264573991032,0.38263665594855306,1.0
0.9666666666666667,0.33333333333333304,0.0,0.44999999999999996,0.8405797101449275,0.391304347826087,0.0,0.8427299703264094,0.4263803680981595,0.6046838407494146,0.24736842105263157,0.5426008968609866,0.34405144694533757,1.0
0.9999999999999999,0.33333333333333304,0.0,0.6499999999999999,0.6231884057971014,0.47826086956521735,0.0,0.8694362017804155,0.47852760736196315,0.6501170960187352,0.3578947368421052,0.5994020926756353,0.5048231511254019,1.0
0.0,0.6666666666666665,0.0,0.7,0.34782608695652173,0.3478260869565218,0.0,0.744807121661721,0.06288343558282208,0.015456674473067908,0.10526315789473684,0.053811659192825115,0.028938906752411574,0.0
0.03333333333333333,0.6666666666666665,0.0,0.6499999999999999,0.49275362318840576,0.2608695652173913,0.023809523809523808,0.7329376854599406,0.07822085889570553,0.014519906323185006,0.0894736842105263,0.06576980568011957,0.02572347266881029,0.0
0.06666666666666668,0.6666666666666665,0.0,0.6499999999999999,0.6086956521739131,0.3478260869565218,0.017857142857142856,0.7121661721068248,0.0766871165644172,0.014519906323185006,0.0894736842105263,0.06576980568011957,0.02572347266881029,0.0
0.1,0.6666666666666665,0.0,0.6000000000000001,0.6956521739130435,0.3043478260869565,0.0,0.8367952522255192,0.11503067484662577,0.06042154566744731,0.21052631578947367,0.1061285500747384,0.12540192926045016,1.0
0.13333333333333333,0.6666666666666665,0.0,0.6000000000000001,0.6376811594202898,0.3043478260869565,0.0,0.8635014836795251,0.15950920245398773,0.10679156908665105,0.2736842105263158,0.1554559043348281,0.19614147909967844,1.0
0.16666666666666669,0.6666666666666665,0.0,0.5,0.7826086956521738,0.3478260869565218,0.0,0.8575667655786351,0.18865030674846625,0.15081967213114755,0.2736842105263158,0.1958146487294469,0.21864951768488744,1.0
0.2,0.6666666666666665,0.0,0.5,0.6956521739130435,0.43478260869565216,0.0,0.8590504451038575,0.22699386503067484,0.19531615925058549,0.2894736842105263,0.24065769805680118,0.2572347266881029,1.0
0.23333333333333334,0.6666666666666665,0.0,0.5,0.5652173913043478,0.5217391304347825,0.017857142857142856,0.7195845697329376,0.16257668711656442,0.18782201405152224,0.11578947368421053,0.1943198804185351,0.08360128617363344,0.0
0.26666666666666666,0.6666666666666665,0.0,0.6499999999999999,0.5507246376811594,0.47826086956521735,0.0,0.8724035608308606,0.21625766871165647,0.23466042154566746,0.3631578947368421,0.2511210762331838,0.3183279742765273,1.0
0.3,0.6666666666666665,0.0,0.6499999999999999,0.49275362318840576,0.3478260869565218,0.0,0.8946587537091989,0.2745398773006135,0.28149882903981266,0.3894736842105263,0.3109118086696562,0.37299035369774913,1.0
0.3333333333333333,0.6666666666666665,0.0,0.6499999999999999,0.6086956521739131,0.3043478260869565,0.0,0.8946587537091989,0.3220858895705521,0.32833723653395785,0.37368421052631573,0.36472346786248133,0.38906752411575557,1.0
0.3666666666666667,0.6666666666666665,0.0,0.6499999999999999,0.4347826086956522,0.3043478260869565,0.017857142857142856,0.7818991097922848,0.2285276073619632,0.31943793911007023,0.13157894736842105,0.2929745889387144,0.13504823151125403,0.0
0.4,0.6666666666666665,0.0,0.6499999999999999,0.6086956521739131,0.391304347826087,0.0,0.8664688427299702,0.28067484662576686,0.36627634660421543,0.3105263157894737,0.34828101644245135,0.32797427652733113,1.0
0.43333333333333335,0.6666666666666665,0.0,0.55,0.6521739130434783,0.3478260869565218,0.0,0.8664688427299702,0.3220858895705521,0.41124121779859485,0.3,0.3901345291479821,0.3408360128617363,1.0
0.4666666666666667,0.6666666666666665,0.0,0.7,0.49275362318840576,0.3043478260869565,0.017857142857142856,0.798219584569733,0.2285276073619632,0.4009367681498829,0.19473684210526315,0.31240657698056795,0.202572347266881,1.0
0.5,0.6666666666666665,0.0,0.7,0.5797101449275363,0.5217391304347825,0.017857142857142856,0.7655786350148367,0.1687116564417178,0.39110070257611246,0.14736842105263157,0.24663677130044845,0.13504823151125403,1.0
0.5333333333333333,0.6666666666666665,0.0,0.75,0.4492753623188406,0.5217391304347825,0.0,0.9005934718100889,0.23466257668711657,0.439344262295082,0.5105263157894736,0.32585949177877427,0.46945337620578775,1.0
0.5666666666666667,0.6666666666666665,0.0,0.7,0.4782608695652174,0.5217391304347825,0.0,0.9020771513353115,0.2960122699386503,0.4871194379391101,0.5105263157894736,0.3946188340807175,0.5176848874598071,1.0
0.6,0.6666666666666665,0.0,0.6499999999999999,0.5942028985507246,0.5652173913043479,0.0,0.9020771513353115,0.3450920245398773,0.5339578454332552,0.5105263157894736,0.4514200298953662,0.5530546623794211,1.0
0.6333333333333333,0.6666666666666665,0.0,0.6499999999999999,0.6811594202898551,0.5652173913043479,0.0,0.8857566765578634,0.38650306748466257,0.579391100702576,0.4631578947368421,0.5022421524663677,0.5401929260450161,1.0
0.6666666666666666,0.6666666666666665,0.0,0.7,0.536231884057971,0.5652173913043479,0.0,0.8902077151335309,0.44325153374233134,0.6285714285714286,0.4842105263157894,0.5635276532137519,0.5916398713826365,1.0
0.7,0.6666666666666665,0.0,0.7,0.49275362318840576,0.5217391304347825,0.0,0.8976261127596438,0.5030674846625767,0.6763466042154567,0.5210526315789473,0.6278026905829597,0.6559485530546623,1.0
0.7333333333333333,0.6666666666666665,0.0,0.7,0.46376811594202894,0.43478260869565216,0.0,0.903560830860534,0.5659509202453987,0.7241217798594848,0.5473684210526316,0.6935724962630793,0.7170418006430868,1.0
0.7666666666666667,0.6666666666666665,0.0,0.6000000000000001,0.6231884057971014,0.3478260869565218,0.0,0.8946587537091989,0.6104294478527607,0.7700234192037472,0.47368421052631576,0.7443946188340806,0.6720257234726688,1.0
0.8,0.6666666666666665,0.0,0.6499999999999999,0.5652173913043478,0.391304347826087,0.0,0.8946587537091989,0.6625766871165644,0.8168618266978924,0.431578947368421,0.8011958146487295,0.6527331189710611,1.0
0.8333333333333334,0.6666666666666665,0.0,0.44999999999999996,0.826086956521739,0.5217391304347825,0.0,0.8486646884272996,0.6886503067484663,0.8604215456674473,0.24736842105263157,0.8370702541106129,0.44051446945337613,1.0
0.8666666666666667,0.6666666666666665,0.0,0.55,0.8840579710144927,0.6521739130434783,0.0,0.8353115727002968,0.710122699386503,0.9053864168618266,0.23157894736842105,0.8699551569506726,0.4244372990353697,1.0
0.9,0.6666666666666665,0.0,0.6000000000000001,0.6231884057971014,0.43478260869565216,0.0,0.9020771513353115,0.75920245398773,0.9531615925058547,0.38421052631578945,0.9237668161434978,0.6398713826366559,1.0
0.9333333333333333,0.6666666666666665,0.0,0.6499999999999999,0.3913043478260869,0.5217391304347825,0.0,0.9124629080118692,0.8205521472392638,1.0,0.6578947368421052,0.9910313901345291,0.9710610932475884,1.0
0.9666666666666667,0.6666666666666665,0.0,0.6499999999999999,0.7101449275362319,0.47826086956521735,0.047619047619047616,0.6543026706231453,0.37576687116564417,0.8126463700234192,0.0894736842105263,0.5426008968609866,0.13504823151125403,0.0
0.9999999999999999,0.6666666666666665,0.0,0.30000000000000004,0.855072463768116,0.6521739130434783,1.0,0.3545994065281899,0.12269938650306747,0.008430913348946127,0.03157894736842105,0.10762331838565023,0.009646302250803858,0.0
0.0,1.0,0.0,0.1499999999999999,0.7971014492753623,0.47826086956521735,0.42857142857142855,0.25816023738872396,0.009202453987730062,0.0028103044496487067,0.010526315789473684,0.010463378176382657,0.003215434083601286,0.0
0.03333333333333333,1.0,0.0,0.0,0.9420289855072463,0.391304347826087,0.6011904761904762,0.02818991097922846,0.0,0.0004683840749414511,0.0,0.0,0.0,0.0
0.06666666666666668,1.0,0.0,0.1499999999999999,0.826086956521739,0.391304347826087,0.22619047619047616,0.20771513353115723,0.007668711656441717,0.0028103044496487067,0.005263157894736842,0.00896860986547085,0.0,0.0
0.1,1.0,0.0,0.3500000000000001,0.7536231884057971,0.47826086956521735,0.005952380952380952,0.5905044510385756,0.01840490797546012,0.04121779859484777,0.07368421052631578,0.02690582959641255,0.01607717041800643,0.0
0.13333333333333333,1.0,0.0,0.3500000000000001,0.7826086956521738,0.43478260869565216,0.0,0.774480712166172,0.04141104294478527,0.08009367681498829,0.14736842105263157,0.05979073243647233,0.05466237942122186,1.0
0.16666666666666669,1.0,0.0,0.3500000000000001,0.7681159420289856,0.5652173913043479,0.005952380952380952,0.7002967359050444,0.04447852760736196,0.11850117096018736,0.11052631578947368,0.06726457399103138,0.028938906752411574,0.0
0.2,1.0,0.0,0.44999999999999996,0.7246376811594202,0.47826086956521735,0.017857142857142856,0.6083086053412462,0.03834355828220859,0.10866510538641685,0.07894736842105263,0.05979073243647233,0.019292604501607715,0.0
0.23333333333333334,1.0,0.0,0.3999999999999999,0.7536231884057971,0.47826086956521735,0.05357142857142857,0.49554896142433225,0.029141104294478526,0.007025761124121781,0.05789473684210526,0.02840059790732436,0.012861736334405145,0.0
0.26666666666666666,1.0,0.0,0.3999999999999999,0.8115942028985508,0.391304347826087,0.05952380952380952,0.4080118694362017,0.02147239263803681,0.007025761124121781,0.03684210526315789,0.022421524663677125,0.006430868167202572,0.0
0.3,1.0,0.0,0.55,0.7536231884057971,0.2608695652173913,0.10714285714285714,0.46439169139465863,0.023006134969325152,0.009367681498829036,0.03684210526315789,0.023916292974588936,0.009646302250803858,0.0
0.3333333333333333,1.0,0.0,0.3999999999999999,0.8115942028985508,0.6521739130434783,0.10714285714285714,0.44362017804154297,0.01840490797546012,0.007025761124121781,0.05789473684210526,0.01943198804185351,0.009646302250803858,0.0
0.3666666666666667,1.0,0.0,0.3500000000000001,0.9710144927536233,0.3043478260869565,0.0,0.6290801186943619,0.029141104294478526,0.04543325526932085,0.0631578947368421,0.03886397608370702,0.01607717041800643,0.0
0.4,1.0,0.0,0.1499999999999999,0.9420289855072463,0.6521739130434783,0.2738095238095238,0.1824925816023738,0.009202453987730062,0.0028103044496487067,0.005263157894736842,0.010463378176382657,0.0,0.0
0.43333333333333335,1.0,0.0,0.0,0.7971014492753623,0.8695652173913042,0.49404761904761907,0.27893175074183973,0.006134969325153375,0.0004683840749414511,0.021052631578947368,0.007473841554559043,0.003215434083601286,0.0
0.4666666666666667,1.0,0.0,0.10000000000000009,0.8840579710144927,0.391304347826087,0.023809523809523808,0.24183976261127593,0.0030674846625766885,0.0018735362997658045,0.010526315789473684,0.004484304932735422,0.0,0.0
0.5,1.0,0.0,0.3999999999999999,0.6376811594202898,0.3478260869565218,0.0,0.7344213649851631,0.03834355828220859,0.04121779859484777,0.09999999999999999,0.04633781763826607,0.02572347266881029,0.0
0.5333333333333333,1.0,0.0,0.44999999999999996,0.4492753623188406,0.3478260869565218,0.0,0.8768545994065281,0.08742331288343559,0.08149882903981265,0.3263157894736842,0.09865470852017937,0.18971061093247588,1.0
0.5666666666666667,1.0,0.0,0.5,0.4057971014492754,0.2173913043478261,0.0,0.9020771513353115,0.1395705521472393,0.12271662763466043,0.3578947368421052,0.15246636771300448,0.24758842443729903,1.0
0.6,1.0,0.0,0.3500000000000001,0.5217391304347826,0.3478260869565218,0.0,0.9005934718100889,0.18098159509202455,0.16112412177985946,0.41052631578947363,0.1958146487294469,0.3118971061093247,1.0
0.6333333333333333,1.0,0.0,0.30000000000000004,0.9130434782608696,0.5217391304347825,0.0,0.8189910979228486,0.19631901840490798,0.19859484777517564,0.23684210526315788,0.22272047832585948,0.202572347266881,1.0
0.6666666666666666,1.0,0.0,0.44999999999999996,0.49275362318840576,0.2173913043478261,0.0,0.8783382789317505,0.24233128834355827,0.2388758782201405,0.28421052631578947,0.27055306427503734,0.26688102893890675,1.0
0.7,1.0,0.0,0.44999999999999996,0.42028985507246375,0.5652173913043479,0.03571428571428571,0.7299703264094953,0.15184049079754602,0.16159250585480092,0.1263157894736842,0.17638266068759342,0.090032154340836,0.0
0.7333333333333333,1.0,0.0,0.5,0.4782608695652174,0.2173913043478261,0.02976190476190476,0.669139465875371,0.11042944785276075,0.1100702576112412,0.0631578947368421,0.12705530642750373,0.022508038585209,0.0
0.7666666666666667,1.0,0.0,0.3500000000000001,0.6376811594202898,0.5652173913043479,0.03571428571428571,0.589020771513353,0.0736196319018405,0.038875878220140506,0.07894736842105263,0.070254110612855,0.022508038585209,0.0
0.8,1.0,0.0,0.19999999999999996,0.8695652173913044,0.6521739130434783,0.34523809523809523,0.2967359050445103,0.0352760736196319,0.003747072599531616,0.021052631578947368,0.02840059790732436,0.003215434083601286,0.0
0.8333333333333334,1.0,0.0,0.44999999999999996,0.4782608695652174,0.2173913043478261,0.0,0.7922848664688426,0.08128834355828221,0.04402810304449649,0.13157894736842105,0.07623318385650224,0.05466237942122186,0.0
0.8666666666666667,1.0,0.0,0.44999999999999996,0.6521739130434783,0.2173913043478261,0.0,0.8471810089020771,0.11656441717791413,0.08430913348946135,0.21052631578947367,0.11808669656203288,0.13183279742765272,1.0
0.9,1.0,0.0,0.5,0.37681159420289856,0.3478260869565218,0.041666666666666664,0.7255192878338278,0.09815950920245399,0.008899297423887585,0.09473684210526316,0.08520179372197309,0.028938906752411574,0.0
0.9333333333333333,1.0,0.0,0.19999999999999996,0.855072463768116,0.43478260869565216,0.10714285714285714,0.27893175074183973,0.03374233128834356,0.003747072599531616,0.015789473684210523,0.02840059790732436,0.003215434083601286,0.0
